"lt_desc";"year";"date_ref";"sex";"age";"mx";"qx";"ax";"lx";"Lx";"Tx";"Sx";"ex"
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";22;0.00408058147277569;0.0040722728521993;0.5;0.745347748309962;0.743830118609517;33.1599894635832;0.995964555404569;44.4892864287466
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";23;0.00418234433921924;0.00417361658836304;0.5;0.742312488909072;0.740763425050342;32.4161593449737;0.995877158665062;43.6691552807008
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";24;0.00432319824761678;0.00431387338269253;0.5;0.739214361191612;0.737619922613187;31.6753959199234;0.995756401665025;42.8500819016323
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";25;0.0045096999968882;0.00449955417715883;0.5;0.736025484034763;0.734369590764171;30.9377759973102;0.995593486903796;42.0335663212566
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";26;0.00474191353658929;0.00473069725790691;0.5;0.732713697493579;0.730980574153797;30.203406406546;0.995385134878955;41.2212935418895
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";27;0.0050156534575183;0.00500310653322744;0.5;0.729247450814016;0.727423199471262;29.4724258323922;0.99513342103974;40.4148493073152
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";28;0.00531894214739654;0.00530483409457126;0.5;0.725598948128508;0.723674357109;28.745002632921;0.994846408026322;39.6155516860397
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";29;0.00563573986381973;0.00561990370614595;0.5;0.721749766089491;0.719721683996813;28.021328275812;0.994538050058901;38.8241598298454
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";30;0.00594437083907203;0.00592675542301858;0.5;0.717693601904135;0.715566804680559;27.3016065918152;0.994227102769531;38.0407551626215
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";31;0.00621874460075614;0.00619946814622519;0.5;0.713440007456984;0.711228533156748;26.5860397871346;0.993937293491768;37.2645765716153
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";32;0.00644390447596461;0.00642320920269895;0.5;0.709017058856512;0.706739976407853;25.8748112539778;0.99368900917266;36.4939191952704
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";33;0.0066131511738569;0.00659135635584591;0.5;0.704462893959194;0.702141210972416;25.16807127757;0.993492988101776;35.7266102918798
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";34;0.00674093978546499;0.00671829597116372;0.5;0.699819527985639;0.697468730627935;24.4659300665976;0.993345383704212;34.960342042784
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";35;0.00685781348143046;0.00683437903309527;0.5;0.695117933270231;0.692742583555896;23.7684613359696;0.993223858125103;34.1934227249026
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";36;0.00699684977995475;0.00697245716227394;0.5;0.69036723384156;0.687960455859461;23.0757187524137;0.993096818630829;33.4252809537447
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";37;0.0071929022434239;0.00716712602499187;0.5;0.685553677877363;0.683096953074241;22.3877582965543;0.992930548923564;32.6564629714658
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";38;0.00746217297416645;0.00743443445622771;0.5;0.680640228271119;0.678110140688442;21.70466134348;0.992699700440244;31.8885961216422
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";39;0.00780435297534582;0.00777401738748163;0.5;0.675580053105765;0.672954067566025;21.0265512027916;0.992396407584788;31.1237004499003
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";40;0.00819832054740904;0.00816485151244851;0.5;0.670328082026285;0.667591517399101;20.3535971352256;0.992031328101901;30.3636348841305
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";41;0.00860362220318755;0.00856676957870907;0.5;0.664854952771916;0.662007123180086;19.6860056178265;0.991635013217707;29.6094742706683
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";42;0.0089849202320833;0.0089447363607342;0.5;0.659159293588256;0.656211290537818;19.0239984946464;0.991245060001128;28.8610032198526
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";43;0.00931479574851466;0.00927161415247001;0.5;0.653263287487381;0.650234884916602;18.3677872041086;0.990892558986119;28.116974512307
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";44;0.00959155087357792;0.00954577149710689;0.5;0.647206482345824;0.644117439749864;17.717552319192;0.990591945605129;27.3754246944098
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";45;0.00983957000199079;0.0097913984268715;0.5;0.641028397153904;0.637890114934168;17.0734348794421;0.990332004023809;26.6344438955377
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";46;0.0100957415382402;0.0100450354971792;0.5;0.634751832714432;0.631563780368674;16.4355447645079;0.990082406957902;25.8928669716848
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";47;0.0104022557063196;0.010348432187433;0.5;0.628375728022916;0.625124376218079;15.8039809841393;0.989804031911336;25.150527430243
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";48;0.0107888291284229;0.0107309419787252;0.5;0.621873024413242;0.618536382741685;15.1788566079212;0.989461307658086;24.4082891716407
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";49;0.0112651878555834;0.0112020910256936;0.5;0.615199741070129;0.611753979320903;14.5603202251795;0.989034754284431;23.6676306135176
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";50;0.0118281862994207;0.0117586445800599;0.5;0.608308217571678;0.604731777508901;13.9485662458586;0.988521199617209;22.9300966893728
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";51;0.0124524240835321;0.0123753723909304;0.5;0.601155337446123;0.597435576863277;13.3438344683497;0.987934815207365;22.1969824389118
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";52;0.013117779815507;0.0130323023789589;0.5;0.593715816280432;0.589847074257963;12.7463988914864;0.987298207707757;21.468855203052
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";53;0.0138123663065179;0.0137176298423977;0.5;0.585978332235495;0.581959215306859;12.1565518172285;0.986627281383013;20.7457360596448
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";54;0.0145431415867241;0.0144381535311965;0.5;0.577940098378223;0.573767904442113;11.5745926019216;0.985924596347483;20.0273222681753
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";55;0.015345059247743;0.0152282202765523;0.5;0.569595710506003;0.565258746031921;11.0008246974795;0.985169685609261;19.3133910501307
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";56;0.0162614428295972;0.0161302919196591;0.5;0.560921781557838;0.556397865517527;10.4355659514476;0.984324204487597;18.6043157790468
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";57;0.0173454864333241;0.0171963469321172;0.5;0.551873949477215;0.547128841528211;9.87916808593003;0.983341014472271;17.9011314001838
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";58;0.0186388179430431;0.0184667190359846;0.5;0.542383733579207;0.53737570957036;9.33203924440182;0.982173975821472;17.2056030936241
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";59;0.0201569096910197;0.0199557862008874;0.5;0.532367685561512;0.527055777704848;8.79466353483146;0.980795685994512;16.5199048953457
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";60;0.0218956348489502;0.021658521311943;0.5;0.521743869848185;0.516093769485944;8.26760775712661;0.97920142671305;15.8461042571181
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";61;0.0238147240108156;0.0235344903150219;0.5;0.510443669123702;0.504437153330024;7.75151398764067;0.977413763069588;15.1858362764063
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";62;0.0258703539013598;0.0255399896163538;0.5;0.498430637536346;0.492065680882771;7.24707683431065;0.975474700137403;14.5397900701523
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";63;0.0280348003301023;0.0276472576560709;0.5;0.485700724229196;0.478986577695943;6.75501115342788;0.973420005306276;13.9077642186926
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";64;0.0303074493243895;0.0298550343540085;0.5;0.472272431162691;0.465222576334284;6.27602457573193;0.971264327639685;13.2889920342819
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";65;0.0327464925308152;0.0322189635069006;0.5;0.458172721505878;0.45079179640885;5.81080199939765;0.968980912235297;12.6825577487443
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";66;0.0354439002755541;0.034826703178364;0.5;0.443410871311822;0.435689601911204;5.3600102029888;0.966498515239286;12.0881343913182
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";67;0.0385191996383668;0.0377913532972367;0.5;0.427968332510586;0.419881581283617;4.92432060107759;0.963717241452991;11.5062733080976
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";68;0.0420949527909679;0.04122722377178;0.5;0.411794830056649;0.403306251253245;4.50443901979398;0.960523798210677;10.9385516548965
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";69;0.0462653649208288;0.0452193207332314;0.5;0.394817672449841;0.385890978969013;4.10113276854073;0.956818739530777;10.3874093150219
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";70;0.0511035476059645;0.0498302951751141;0.5;0.376964285488184;0.367572164680008;3.71524178957172;0.952528524149626;9.8556864206919
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";71;0.0566313098017785;0.0550719125317962;0.5;0.358180043871832;0.34831721384846;3.34766962489171;0.947615862457075;9.34633205330002
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";72;0.0628464730483883;0.0609317987252017;0.5;0.338454383825087;0.328143066628641;2.99935241104325;0.942081107629107;8.86191036188
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";73;0.0697311170164867;0.0673818124907007;0.5;0.317831749432195;0.307123709760279;2.67120934441461;0.935944534546117;8.40447610783603
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";74;0.0772544080900135;0.0743812676859809;0.5;0.296415670088363;0.285391783436783;2.36408563465433;0.929240479868978;7.97557576476838
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";75;0.0805719380711971;0.0774517204590307;0.5;0.274367896785202;0.263742763962832;2.07869385121755;0.924142807430382;7.57630129316815
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";76;0.0877560256828216;0.0840673187894357;0.5;0.253117631140462;0.242478170846306;1.81495108725472;0.919373738270512;7.17038587583632
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";77;0.0955141286657396;0.0911605675754193;0.5;0.23183871055215;0.221271436332206;1.57247291640841;0.912541675648232;6.78261586541519
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";78;0.103879988812819;0.0987508692180074;0.5;0.210704162112263;0.200300552534044;1.3512014800762;0.905225526865212;6.41278969779576
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";79;0.112887142526304;0.106855818518853;0.5;0.189896942955825;0.179751146318938;1.15090092754216;0.897407141642245;6.06066063849112
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";80;0.12256846145325;0.115490702589005;0.5;0.169605349682052;0.159811429183235;0.971149781223223;0.889070431293252;5.72593838014999
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";81;0.132955622551443;0.124667968846348;0.5;0.150017508684418;0.14066631963488;0.811338352039987;0.880201875133701;5.40829106652309
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";82;0.144078507526329;0.13439667159628;0.5;0.131315130585342;0.122490972344892;0.670672032405107;0.87079105121137;5.10734771701906
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";83;0.155964534272829;0.144681910851036;0.5;0.113666814104441;0.105444048171951;0.548181060060215;0.860831179256686;4.82270101770008
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";84;0.168637926250376;0.155524280202878;0.5;0.0972212822394613;0.0896611472691148;0.442737011888264;0.850319660744636;4.55391043699443
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";85;0.182118929584465;0.166919343501727;0.5;0.0821010122987682;0.0752488887618994;0.353075864619149;0.83925859810875;4.30050561781498
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";86;0.19642299203637;0.178857162530666;0.5;0.0683967652250306;0.0622801395478181;0.27782697585725;0.827655272689585;4.0619899924094
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";87;0.211559922659776;0.191321899526321;0.5;0.0561635138706055;0.050790858791707;0.215546836309432;0.815522559205415;3.83784456232613
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";88;0.22753305573755;0.204291518953206;0.5;0.0454182037128084;0.0407789268005005;0.164755977517725;0.802879253680956;3.62753178350076
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";89;0.244338447154625;0.217737612136349;0.5;0.0361396498881926;0.0322051693531432;0.123977050717224;0.789750292122646;3.43049949572781
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";90;0.261964135333205;0.231625365973909;0.5;0.0282706888180939;0.0249965844961811;0.0917718813640811;0.776166838996654;3.24618483669011
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";91;0.280389501800717;0.245913692883875;0.5;0.0217224801742684;0.0190515525151428;0.0667752968678999;0.76216622787219;3.0740180832113
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";92;0.299584767923764;0.260555533418541;0.5;0.0163806248560173;0.014246593632473;0.0477237443527571;0.747791741442032;2.91342636634684
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";93;0.319510663889627;0.275498335803151;0.5;0.0121125624089287;0.0104440670159429;0.0334771507202841;0.733092224385285;2.76383721214982
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";94;0.340118303293851;0.290684708388559;0.5;0.00877557162295703;0.00750010938387594;0.0230330837043413;0.718121529900855;2.62468186620304
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";95;0.361349291476617;0.30605323217613;0.5;0.00622464714479486;0.00527211045588466;0.0155329743204653;0.702937808776346;2.49539836703101
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";96;0.383136088012313;0.321539411819216;0.5;0.00431957376697447;0.00362511716280313;0.0102608638645807;0.687602658012754;2.3754343410062
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";97;0.405402633701652;0.337076735529953;0.5;0.00293066055863178;0.00243673181160679;0.00663574670177755;0.672180153681594;2.26424949905339
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";98;0.428065240506218;0.352597807805998;0.5;0.00194280306458179;0.00160028901379664;0.00419901489017077;0.65673579922667;2.16131782305719
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";99;0.451033729810941;0.368035514424137;0.5;0.00125777496301148;0.00102632203524061;0.00259872587637413;0.641335425284022;2.06612943713876
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"f";100;0.580817765334119;1;1.97819216567472;0.000794869107469748;0.00157240384113352;0.00157240384113352;0.605067219835981;1.97819216567472
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";0;0.166057994465132;0.148746604955034;0.29915;1;0.895750941917265;47.9461249338705;0.895750941917265;47.9461249338705
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";1;0.0298523045969511;0.0294132775368389;0.5;0.851253395044966;0.838734318863649;47.0503739919533;0.9363476828374;55.2718782278312
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";2;0.0216618966433097;0.0214297916771111;0.5;0.826215242682332;0.817362432416764;46.2116396730896;0.974518884030118;55.9317200721959
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";3;0.0158052180378006;0.0156812948953327;0.5;0.808509622151196;0.802170383245863;45.3942772406729;0.981413325877993;56.1456239938031
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";4;0.0116659719231058;0.0115983190906723;0.5;0.795831144340529;0.791215992563351;44.592106857427;0.986344059926288;56.032120851941
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";5;0.00876816917717063;0.00872989657214873;0.5;0.786600840786173;0.783167368794359;43.8008908648636;0.989827526434448;55.683758004996
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";6;0.00676082342731622;0.00673804605749629;0.5;0.779733896802544;0.777106955347921;43.0177234960693;0.992261662464605;55.169749157337
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";7;0.00538127604119318;0.00536683582866228;0.5;0.774480013893298;0.772401760349725;42.2406165407214;0.993945241429361;54.5406153586566
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";8;0.00444238952692052;0.0044325439834357;0.5;0.770323506806152;0.768616260393456;41.4682147803716;0.995099053173371;53.8322073959595
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";9;0.00381639907162776;0.00380913049059375;0.5;0.76690901398076;0.765448385726427;40.6995985199782;0.995878470401592;53.0696572579329
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";10;0.00341590344217002;0.00341007919154579;0.5;0.763987757472094;0.762685128094919;39.9341501342518;0.996390014424178;52.2706676169617
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";11;0.00318562700636767;0.00318056096591346;0.5;0.761382498717743;0.760171686989968;39.1714650061568;0.996704483918246;51.4478137757647
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";12;0.00308727794114667;0.0030825196436971;0.5;0.758960875262192;0.757791119358795;38.4112933191669;0.996868381614424;50.6103734344636
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";13;0.00309725075887718;0.00309246169421258;0.5;0.756621363455399;0.755451452163644;37.6535021998081;0.996912517004513;49.7653172623214
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";14;0.0031941983942021;0.00318910507704409;0.5;0.75428154087189;0.753078799326132;36.8980507476444;0.996859291446569;48.9181409702711
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";15;0.00335939552631098;0.00335376221941287;0.5;0.751876057780375;0.750615251022242;36.1449719483183;0.996728697838666;48.0730455163348
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";16;0.00357426244835491;0.00356788616758051;0.5;0.74935444426411;0.748017638585957;35.3943566972961;0.996539355638262;47.2331310879919
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";17;0.00381426561424335;0.00380700514982524;0.5;0.746680832907805;0.745259524019727;34.6463390587101;0.996312768009797;46.4004666140774
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";18;0.00406458315856203;0.00405633949396574;0.5;0.743838215131649;0.742329584967069;33.9010795346904;0.996068565434958;45.5758777178319
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";19;0.00430933146921734;0.00430006626378222;0.5;0.74082095480249;0.739228165204865;33.1587499497233;0.995822044783057;44.7594654751144
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";20;0.00454385228840081;0.00453355239219488;0.5;0.73763537560724;0.735963321296415;32.4195217845184;0.995583442214292;43.9506060264936
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";21;0.00477050862524386;0.00475915682590044;0.5;0.734291266985589;0.732543963337852;31.683558463222;0.995353901669258;43.148488737023
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";22;0.00499280132314417;0.00498036832835439;0.5;0.730796659690115;0.728976841420921;30.9510144998842;0.995130501245718;42.3524301725853
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";23;0.00521561523245062;0.00520204928869558;0.5;0.727157023151727;0.725265669814199;30.2220376584633;0.994909067893723;41.5619139968853
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";24;0.00543961597517336;0.00542486139382289;0.5;0.723374316476671;0.721412213775302;29.4967719886491;0.994686835184293;40.7766370975383
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";25;0.00566067830797369;0.00564470188720974;0.5;0.719450111073933;0.717419570374067;28.7753597748737;0.994465517321449;39.9963240424279
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";26;0.00587595693684551;0.00585874407290731;0.5;0.715389029674201;0.713293389055488;28.0579402044997;0.994248579925931;39.2205346191536
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";27;0.00607874546304576;0.00606032587384066;0.5;0.711197748436775;0.70904270337864;27.3446468154442;0.994040761148121;38.4487252322553
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";28;0.00626958880246914;0.00624999634890685;0.5;0.706887658320506;0.704678635678711;26.6356041120656;0.993845127128261;37.6801091355154
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";29;0.00645162689287827;0.00643088206703397;0.5;0.702469613036915;0.700210863418358;25.9309254763868;0.993659844311798;36.9139461624287
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";30;0.00663113592417012;0.00660922259747165;0.5;0.6979521137998;0.695645653358561;25.2307146129685;0.993480235314388;36.1496356470748
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";31;0.00682183604778314;0.00679864642216372;0.5;0.693339192917321;0.690982308905685;24.5350689596099;0.993296379513964;35.3868196263004
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";32;0.00702961371190615;0.00700499251618437;0.5;0.688625424894048;0.686213516920129;23.8440866507042;0.993098532445632;34.6256263401441
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";33;0.00726131007211825;0.00723504212997296;0.5;0.683801608946211;0.681327942221576;23.1578731337841;0.992880386966901;33.8663624519283
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";34;0.00751212528159053;0.00748401485299803;0.5;0.678854275496942;0.676313997756522;22.4765451915625;0.99264092347555;33.1095288088287
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";35;0.00777337055502416;0.00774327488253847;0.5;0.673773720016101;0.671165112454744;21.800231193806;0.992386842030687;32.3554192545311
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";36;0.00803419907753929;0.00800205402998622;0.5;0.668556504893386;0.665881592256258;21.1290660813513;0.992127838440289;31.6040094243353
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";37;0.00828100874862922;0.00824686257805043;0.5;0.663206679619131;0.660471992445299;20.463184489095;0.991876033406135;30.8549131333338
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";38;0.00851194757143961;0.00847587447187625;0.5;0.657737305271467;0.654949855853991;19.8027124966497;0.991639105587411;30.1073275575826
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";39;0.00873421301694527;0.00869623562972748;0.5;0.652162406436515;0.649326727458905;19.1477626407957;0.991414413874854;29.3604207354133
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";40;0.00896606800948772;0.00892605221388476;0.5;0.646491048481293;0.643605742054017;18.4984359133368;0.991189357894944;28.6135994563149
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";41;0.00923430131306947;0.00919186110553129;0.5;0.64072043562674;0.637775729000862;17.8548301712828;0.990941639155442;27.8668030212234
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";42;0.00956104928385032;0.00951555991519402;0.5;0.634831022374984;0.631810636060267;17.2170544422819;0.990647036772723;27.1206885540513
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";43;0.00996287776489191;0.00991349429893031;0.5;0.628790249745551;0.625673495467513;16.5852438062217;0.990286424060502;26.3764328612492
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";44;0.0104454978270185;0.0103912270571955;0.5;0.622556741189475;0.619322176962632;15.9595703107542;0.989848829220206;25.6355272617582
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";45;0.010998957678192;0.0109387999791814;0.5;0.616087612735788;0.612717983153104;15.3402481337915;0.989336416399753;24.8994588053343
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";46;0.0116067225402101;0.0115397531835183;0.5;0.60934835357042;0.605832488768927;14.7275301506384;0.988762375883365;24.1693114691192
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";47;0.0122474987538826;0.0121729546305483;0.5;0.602316623967434;0.598650637499043;14.1216976618695;0.988145483441343;23.4456382240465
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";48;0.0129035314508016;0.0128208145588591;0.5;0.594984651030653;0.591170557092538;13.5230470243705;0.987505099071213;22.7283964400516
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";49;0.0135695817427394;0.0134781354126287;0.5;0.587356463154422;0.583398228181483;12.9318764672779;0.986852645454334;22.0170837958039
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";50;0.0142508819540643;0.0141500565612157;0.5;0.579439993208544;0.575340438869678;12.3484782390964;0.986188183435315;21.3110561642785
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";51;0.0149663572525703;0.0148551931884135;0.5;0.571240884530812;0.5669979376824;11.7731378002268;0.985499887329894;20.6097604689073
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";52;0.0157408977209241;0.0156179772298329;0.5;0.562754990833987;0.558360443517577;11.2061398625444;0.984766268815495;19.9129995203369
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";53;0.01659681381013;0.0164602202051209;0.5;0.553965896201167;0.549406695882368;10.6477794190268;0.983964215697655;19.2210016754536
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";54;0.0175612350263463;0.0174083787113574;0.5;0.544847495563569;0.540105039792216;10.0983727231444;0.983069634644309;18.5343106197066
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";55;0.018652885621299;0.0184805280334841;0.5;0.535362584020863;0.530415692399825;9.55826768335219;0.982060253694136;17.8538208844638
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";56;0.0198901331903886;0.0196942723404193;0.5;0.525468800778787;0.520294437944322;9.02785199095237;0.980918259771481;17.1805671004108
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";57;0.0212912805208682;0.0210670087246225;0.5;0.515120075109856;0.509694055551573;8.50755755300804;0.979626185444858;16.5156785069844
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";58;0.0228669393013881;0.0226084463165782;0.5;0.504268035993289;0.498567677582829;7.99786349745647;0.978170477274444;15.8603419740904
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";59;0.0246310821867661;0.0243314274916322;0.5;0.492867319172368;0.486871236452649;7.49929581987364;0.976539912922382;15.2156483665149
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";60;0.0265899167213556;0.0262410431453968;0.5;0.480875153732931;0.474565820904603;7.012424583421;0.974725523656514;14.582630291844
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";61;0.0287462386185588;0.0283389199411485;0.5;0.468256488076276;0.461621546512517;6.53785876251639;0.97272396404905;13.9621317141289
"TABMORT LC-LIM INTERP 1950-2019";1953;1953.5;"m";62;0.0311077535921611;0.0306313178482478;0.5;0.454986604948759;0.448018185292318;6.07623721600388;0.970531355559613;13.3547606674886
